,text,target
2413,Bank of Singapore appoints industry veteran Lim Leong Guan as new global head of products https://www.straitstimes.com/business/banking/bank-of-singapore-appoints-industry-veteran-lim-leong-guan-as-new-global-head-of?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591610143 …,true
2414,4 weeks' jail for former lawyer who took photographs of ex-colleague's chest and underwear https://www.straitstimes.com/singapore/courts-crime/4-weeks-jail-for-former-lawyer-who-took-photographs-of-ex-colleagues-chest?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591610142 …,true
2415,Businesses need to adapt and change to survive Covid-19 disruption: Inderjit Singh http://www.straitstimes.com/business/companies-markets/businesses-need-to-adapt-and-change-to-survive-covid-19-disruption?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591610141 …,true
2416,MAS launches $1.75m fintech innovation challenge for Covid-resilient and greener sector https://www.straitstimes.com/business/banking/mas-launches-175m-fintech-innovation-challenge-for-covid-resilient-and-greener?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591610139 …,true
2417,Athletics: French court denies bid by Lamine Diack's son and co-defendant to delay bribery trial https://www.straitstimes.com/sport/athletics-french-court-denies-bid-by-lamine-diacks-son-and-co-defendant-to-delay-bribery-trial?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591610135 …,true
2418,Stricter rules on paid online advertisements for next Singapore general election https://str.sg/JPdJ ,true
2419,S'pore GE: Unwell candidates can authorise representative to file nomination papers https://str.sg/JPdc ,true
2420,S'pore GE: Parties need to prepare for campaign that minimises interaction with large groups of voters https://str.sg/JPdq ,true
2421,New safety measures for S'pore GE: What voters need to know https://str.sg/JPdT ,true
2422,"S'pore GE: Temperature screening, e-registration and allotted time slots for voting during Covid-19 https://str.sg/JPdS ",true
2423,THE BIG STORY: A safe S’pore GE amid Covid-19 - what voters need to know | DPM Heng on how S’pore can strengthen fiscal position https://www.pscp.tv/w/cayrEzk1OTU0MTR8MWpNS2dYZ1l3V3lHTO7YRl0D6DOAjCC5coOxJWWm8PiDajMDB3Wwp4RxNLKk …,true
2424,Madonna takes part in Black Lives Matter protest on crutches http://www.straitstimes.com/lifestyle/entertainment/madonna-takes-part-in-black-lives-matter-protest-on-crutches?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591608281 …,true
2425,Aesthetic medicine clinics face tough time with full services yet to resume https://www.straitstimes.com/singapore/aesthetic-medicine-clinics-face-tough-time-with-full-services-yet-to-resume …,true
2426,Money FM Podcast: A special interview with Minister Lawrence Wong https://www.straitstimes.com/singapore/money-fm-podcast-a-special-interview-with-minister-lawrence-wong?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591606332 …,true
2427,"ETF, securities turnover up in May on economic stimulus, reopening: SGX https://www.straitstimes.com/business/companies-markets/etf-securities-turnover-up-in-may-on-economic-stimulus-reopening-sgx?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591606329 …",true
2428,Declared coronavirus cases top seven million globally https://www.straitstimes.com/world/europe/declared-coronavirus-cases-top-seven-million-globally?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591604341 …,true
2429,"In major move, PAS leader says Malaysia's ruling alliance will work together for next polls https://www.straitstimes.com/asia/se-asia/in-major-move-pas-leader-says-malaysias-ruling-alliance-will-work-together-for-next?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591604337 …",true
2430,Man shot after car driven into George Floyd protest in Seattle https://www.straitstimes.com/world/united-states/man-shot-after-car-driven-into-george-floyd-protest-in-seattle?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591604334 …,true
2431,"Worker's Facebook page with collated news has over 51,600 followers https://www.straitstimes.com/singapore/workers-facebook-page-with-collated-news-has-over-51600-followers …",true
2432,21 months' probation for youth who took pictures of men showering in NTU https://www.straitstimes.com/singapore/courts-crime/21-months-probation-for-youth-who-took-pictures-of-men-showering-in-ntu?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591602384 …,true
2433,Festival Of Women: N.O.W. 2020 covers topics ranging from divorce to empowerment https://www.straitstimes.com/lifestyle/arts/festival-of-women-now-2020-covers-topics-ranging-from-divorce-to-empowerment?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591602383 …,true
2434,"Sembcorp Marine in plan to raise $2.1 billion with support from Temasek, demerge from parent https://www.straitstimes.com/business/companies-markets/sembcorp-marine-to-raise-21-billion-with-support-from-temasek-demerge?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591602383 …",true
2435,"Japan to adopt selective, rather than blanket, approach in coronavirus tests https://www.straitstimes.com/asia/east-asia/japan-to-adopt-selective-rather-than-blanket-approach-in-coronavirus-tests?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591602381 …",true
2436,Mel B of the Spice Girls says she was target of racial slurs while growing up https://www.straitstimes.com/lifestyle/entertainment/mel-b-of-the-spice-girls-says-she-was-target-of-racial-slurs-while-growing?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591602377 …,true
2437,10 books that shed light on the racial violence that spurred the Black Lives Matter movement https://www.straitstimes.com/lifestyle/arts/10-books-that-shed-light-on-the-racial-violence-that-spurred-the-black-lives-matter?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591600501 …,true
2438,"386 new coronavirus cases in Singapore, including 2 in community https://str.sg/JPAC ",true
2439,Migrant workers volunteer to help curb coronavirus spread in dorms https://www.straitstimes.com/singapore/migrant-workers-volunteer-to-help-curb-virus-spread-in-dorms …,true
2440,Home in focus: X marks the spot https://www.straitstimes.com/singapore/x-marks-the-spot …,true
2441,National Chinese Challenge 2020 to take place online https://www.straitstimes.com/singapore/education/national-chinese-challenge-2020-to-take-place-online?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591598575 …,true
2442,New York City begins reopening after three months of coronavirus outbreak and hardship https://www.straitstimes.com/world/united-states/new-york-city-begins-reopening-after-three-months-of-coronavirus-outbreak-and?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591598571 …,true
2443,Iran scientist freed by US back home after prisoner swop https://www.straitstimes.com/world/middle-east/iran-scientist-freed-by-us-back-home-after-prisoner-swap?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591596558 …,true
2444,Football: Australia goalkeeper Mitchell Langerak tests positive for Covid-19 in Japan http://www.straitstimes.com/sport/football/football-australia-goalkeeper-mitchell-langerak-tests-positive-for-covid-19-in-japan?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591596555 …,true
2445,Football: China bans 6 youth players for 6 months after Covid-19 rules broken https://www.straitstimes.com/sport/football/football-china-bans-6-youth-players-for-6-months-after-covid-19-rules-broken?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591596551 …,true
2446,Jail for ex-actor who trespassed into backyard to steal lingerie amid Covid-19 outbreak https://www.straitstimes.com/singapore/courts-crime/jail-for-ex-actor-who-trespassed-into-backyard-to-steal-lingerie-amid-covid?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591596547 …,true
2447,"Good progress in coronavirus fight, with one of world's lowest fatality rates https://www.straitstimes.com/singapore/good-progress-in-virus-fight-with-one-of-worlds-lowest-fatality-rates …",true
2448,"From 2016 US election to coronavirus, fake news now a greater danger https://str.sg/JPgt pic.twitter.com/SwV6bq9Sij",true
2449,Best to go to the polls sooner than later https://str.sg/JPgy pic.twitter.com/LT3E8JrgEH,true
2450,Japan's stance on Hong Kong 'praised' by other G-7 nations https://www.straitstimes.com/asia/east-asia/japans-stance-on-hong-kong-praised-by-other-g-7-nations?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591589053 …,true
2451,Tropical Storm Cristobal makes landfall in Louisiana https://www.straitstimes.com/world/united-states/tropical-storm-cristobal-makes-landfall-in-louisiana?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591589048 …,true
2452,New Zealand to lift all coronavirus restrictions from Tuesday https://www.straitstimes.com/asia/australianz/new-zealand-to-lift-all-coronavirus-restrictions-from-tuesday?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591589045 …,true
2453,Best World independent auditor issues disclaimer of opinion https://www.straitstimes.com/business/companies-markets/best-world-independent-auditor-issues-disclaimer-of-opinion?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591589044 …,true
2454,Returning Malaysians can serve quarantine at home as coronavirus restrictions ease: minister https://www.straitstimes.com/asia/se-asia/returning-malaysians-can-serve-quarantine-at-home-as-coronavirus-restrictions-ease?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591589041 …,true
2455,Coronavirus: Imports of fresh food remained steady during circuit breaker https://www.straitstimes.com/singapore/environment/imports-of-fresh-food-remained-steady-during-circuit-breaker …,true
2456,"Arts competitions during Covid-19: Still dressed in sparkling gowns or suits, but performing from homes https://www.straitstimes.com/lifestyle/arts/arts-competitions-during-covid-19-still-dressed-in-sparkling-gowns-or-suits-but?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591587093 …",true
2457,SIA secures $10 billion of liquidity to combat Covid-19 fallout https://www.straitstimes.com/singapore/transport/sia-secures-10-billion-of-liquidity-to-combat-covid-19-fallout?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591587092 …,true
2458,North Korea's Kim stresses self-sufficient economy as tensions with South Korea rise https://www.straitstimes.com/asia/east-asia/north-koreas-kim-stresses-self-sufficient-economy-as-tensions-with-south-korea-rise?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591587091 …,true
2459,"Gymnastics: Former US star Kurt Thomas, creator of 'The Thomas Flair', dies following a stroke at 64 https://www.straitstimes.com/sport/gymnastics-former-us-star-kurt-thomas-creator-of-the-thomas-flair-dies-following-a-stroke-at?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591587088 …",true
2460,In The Driver's Seat: Formula One finally at the start line but this will be far from a typical world championship http://www.straitstimes.com/sport/formula-one/in-the-drivers-seat-formula-one-finally-at-the-start-line-but-this-will-be-far?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591587085 …,true
2461,Vietnam ratifies free trade deal with EU https://www.straitstimes.com/asia/se-asia/vietnam-ratifies-free-trade-deal-with-eu?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591585226 …,true
2462,Australia says China unresponsive to its pleas to ease tensions https://www.straitstimes.com/asia/australianz/australia-says-china-unresponsive-to-its-pleas-to-ease-tensions?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591585223 …,true
2463,Athletics: Trial of former IAAF chief Lamine Diack for doping cover-up to begin in Paris https://www.straitstimes.com/sport/athletics-trial-of-former-iaaf-chief-lamine-diack-for-doping-cover-up-to-begin-in-paris?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591585220 …,true
2464,"Philippines probes impostor Facebook accounts using students', journalists' identities http://www.straitstimes.com/asia/se-asia/philippines-probes-impostor-facebook-accounts-using-students-journalists-identities?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591585217 …",true
2465,Reunion of Indonesian nanny and Taiwanese woman inspires man's search for his former nanny http://www.straitstimes.com/asia/se-asia/reunion-of-indonesian-nanny-and-taiwanese-woman-inspires-mans-search-for-his-former?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591585215 …,true
2466,"Coronavirus: Social safety nets will need to be relooked and strengthened, says PM Lee https://www.straitstimes.com/singapore/social-safety-nets-will-need-to-be-relooked-and-strengthened-says-pm …",true
2467,"Samsung heir appears in court, awaits jail decision https://www.straitstimes.com/business/companies-markets/samsung-heir-appears-in-court-awaits-jail-decision?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591583381 …",true
2468,New Zealand eliminates coronavirus with zero active cases reported https://www.straitstimes.com/asia/australianz/new-zealand-eliminates-coronavirus-with-zero-active-cases-reported?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591583376 …,true
2469,Ascott Residence Trust to join FTSE EPRA Nareit Global Real Estate Index http://www.straitstimes.com/business/companies-markets/ascott-residence-trust-to-join-ftse-epra-nareit-global-real-estate-index?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591583376 …,true
2470,Coronavirus: Surge in imports of canned seafood and meat https://www.straitstimes.com/singapore/surge-in-imports-of-canned-seafood-and-meat …,true
2471,Striving for a delicate balance: Weighing US' George Floyd protests against coronavirus risks http://www.straitstimes.com/world/united-states/striving-for-a-delicate-balance-weighing-us-george-floyd-protests-against?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591581587 …,true
2472,"Singapore stock watch: SIA, UOB, ST Engineering, HPHT, Banyan Tree https://www.straitstimes.com/business/companies-markets/singapore-stock-watch-sia-uob-st-engineering-hpht-banyan-tree?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591581584 …",true
2473,De Blasio vows for first time to cut New York police funding after 10 nights of protests https://www.straitstimes.com/world/united-states/de-blasio-vows-for-first-time-to-cut-new-york-police-funding-after-10-nights-of?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591581580 …,true
2474,Global Affairs: Sino-UK ties: Demise of the 'golden era' https://str.sg/JPgC pic.twitter.com/aVz5DARv4j,true
2475,Britain to press on with two-week quarantine on international arrivals that will further slam airlines https://www.straitstimes.com/world/europe/britain-to-press-on-with-two-week-quarantine-on-international-arrivals-that-will?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591579722 …,true
2476,"Brazil reports total of 37,312 coronavirus deaths, says health ministry https://www.straitstimes.com/world/americas/brazil-reports-total-of-37312-coronavirus-deaths-says-health-ministry?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591579716 …",true
2477,Review: Audio soundscape steals the show in Checkpoint Theatre's The Heart Comes To Mind http://www.straitstimes.com/lifestyle/arts/review-audio-soundscape-steals-the-show-in-checkpoint-theatres-the-heart-comes-to?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591579712 …,true
2478,"Coronavirus: The crisis of a generation, but Singapore can still emerge exceptional https://str.sg/JPMg pic.twitter.com/0mdNiCcyzY",true
2479,Boris Johnson seeks path to reviving Britain as poll ratings slip https://www.straitstimes.com/world/europe/boris-johnson-seeks-path-to-reviving-britain-as-poll-ratings-slip?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591577941 …,true
2480,Asia shares advance on surprise US job recovery https://www.straitstimes.com/business/companies-markets/asia-shares-advance-on-surprise-us-job-recovery?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591577940 …,true
2481,Obama urges 2020 graduates to vote for change in November https://www.straitstimes.com/world/united-states/obama-urges-2020-graduates-to-vote-for-change-in-november?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591577939 …,true
2482,Japan economy shrank less than initially estimated in Q1 but still faces steep recession https://www.straitstimes.com/business/economy/japan-economy-shrank-less-than-initially-estimated-in-q1?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591577936 …,true
2483,"Halted shares of Sembcorp Marine, parent in focus https://www.straitstimes.com/business/companies-markets/halted-shares-of-sembcorp-marine-parent-in-focus?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591576093 …",true
2484,George Floyd protests: Minneapolis city council to abolish police force https://www.straitstimes.com/world/united-states/george-floyd-protests-minneapolis-city-council-to-abolish-police-force?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591576087 …,true
2485,FDA says some masks made in China shouldn't be reused http://www.straitstimes.com/world/united-states/fda-says-some-masks-made-in-china-shouldnt-be-reused?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591576081 …,true
2486,George Floyd protests: Democrats grapple with US protesters' demand to defund the police https://www.straitstimes.com/world/united-states/george-floyd-protests-democrats-grapple-with-us-protesters-demand-to-defund-the?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591576080 …,true
2487,Film-makers back to work in New Zealand after coronavirus http://www.straitstimes.com/asia/australianz/film-makers-back-to-work-in-new-zealand-after-coronavirus?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591576077 …,true
2488,Most Americans say country 'out of control' in new survey http://www.straitstimes.com/world/united-states/most-americans-say-country-out-of-control-in-new-survey?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591574198 …,true
2489,Oil advances towards US$43 after Opec+ extends production cuts https://www.straitstimes.com/business/companies-markets/oil-advances-toward-us43-after-opec-extends-production-cuts?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591574195 …,true
2490,British lab to sidestep drug industry to sell potential coronavirus vaccine https://www.straitstimes.com/world/europe/british-lab-to-sidestep-drug-industry-to-sell-potential-coronavirus-vaccine?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591574192 …,true
2491,George Floyd protests: Ivanka Trump blames 'cancel culture' after college pulls her commencement speech https://www.straitstimes.com/world/united-states/george-floyd-protests-ivanka-trump-blames-cancel-culture-after-college-pulls-her?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591574187 …,true
2492,India sends 'man-eater' tiger to lifetime in captivity http://www.straitstimes.com/asia/south-asia/india-sends-man-eater-tiger-to-lifetime-in-captivity?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591574184 …,true
2493,US Attorney-General William Barr says there is no systemic racism in policing http://www.straitstimes.com/world/united-states/us-attorney-general-william-barr-says-there-is-no-systemic-racism-in-policing?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591572368 …,true
2494,"Protests across Canada's Quebec province against racism, police brutality http://www.straitstimes.com/world/americas/protests-across-canadas-quebec-province-against-racism-police-brutality?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591572366 …",true
2495,George Floyd protests: New York Times editor James Bennet resigns after backlash over US Republican senator's hardline op-ed https://www.straitstimes.com/world/united-states/george-floyd-protests-new-york-times-editor-james-bennet-resigns-after-backlash?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591572361 …,true
2496,Weather: Thundery showers mainly over northern and eastern Singapore in the afternoon.,true
2497,"#Stayhome guide for Monday: Make fried mee siam, read a short story by local writer O Thiam Chin and more http://www.straitstimes.com/lifestyle/stay-home-guide-for-monday-make-fried-mee-siam-read-a-short-story-by-local-writer-o-thiam?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591570576 …",true
2498,Football: La Liga to use 'virtual' stands and audio for match broadcasts http://www.straitstimes.com/sport/football/football-la-liga-to-use-virtual-stands-and-audio-for-match-broadcasts?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591570573 …,true
2499,"While You Were Sleeping: 5 stories you might have missed, June 8 https://www.straitstimes.com/world/while-you-were-sleeping-5-stories-you-might-have-missed-june-8-1?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591568683 …",true
2500,Britain to announce laws to prevent foreign takeovers posing national security risk: Report https://www.straitstimes.com/world/europe/britain-to-announce-laws-to-prevent-foreign-takeovers-posing-national-security-risk?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591568681 …,true
2501,"From small towns to cities, US sees biggest rallies yet for racial justice https://www.straitstimes.com/world/united-states/from-small-towns-to-cities-us-sees-biggest-rallies-yet-for-racial-justice?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591566718 …",true
2502,Democrat Joe Biden to meet George Floyd's family http://www.straitstimes.com/world/united-states/democrat-joe-biden-to-meet-george-floyds-family?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591564789 …,true
2503,Republic Polytechnic’s Academy for Continuing Education helps adult learners upskill and enhance their careers https://www.straitstimes.com/singapore/education/republic-polytechnics-academy-for-continuing-education-helps-adult-learners?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591561086 …,true
2504,Get ahead with the Early Admissions Exercise (EAE) https://www.straitstimes.com/singapore/education/get-ahead-with-the-early-admissions-exercise-eae?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591561083 …,true
2505,11 smart kitchen tools you need now https://www.straitstimes.com/lifestyle/11-smart-kitchen-tools-you-need-now?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591561079 …,true
2506,Airbnb joins vacation-rental sites seeing surge in summer demand https://www.straitstimes.com/business/companies-markets/airbnb-joins-vacation-rental-sites-seeing-surge-in-summer-demand?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591559209 …,true
2507,Football: Augsburg and Cologne share spoils in 1-1 draw https://www.straitstimes.com/sport/football/football-augsburg-and-cologne-share-spoils-in-1-1-draw?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591555478 …,true
2508,Football: Liverpool mayor wants Merseyside derby at Everton's Goodison Park https://www.straitstimes.com/sport/football/football-liverpool-mayor-wants-merseyside-derby-at-goodison-park?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1591551785 …,true
2509,Saw something you think should be in the news? You can now get in touch with us through our newly launched CNA Eyewitness platform. Here’s how: https://cna.asia/2yPcfLd pic.twitter.com/flWsjH0D7c,true
2510,"Smaller ball, shorter pitch recommended to transform women's game https://cna.asia/30xqYWS pic.twitter.com/2cB1ghj1Xg",true
2511,Football: Silent night as La Liga restarts with Seville derby https://cna.asia/3f82gjy pic.twitter.com/6zT1PTEpt9,true
2512,US lawmakers propose US$22.8 billion in aid to semiconductor industry https://cna.asia/2YuA9ES pic.twitter.com/wXuz2jugPl,true
2513,"US weekly jobless claims seen declining further, but millions still unemployed https://cna.asia/30C0P9n pic.twitter.com/Ii2eo5VPwL",true
2514,"Watch Michael Chiang’s Army Daze, Beauty World online for free for limited time https://cna.asia/2AmX2BO pic.twitter.com/7e1iMcBolN",true
2515,LeBron James backs effort to prevent US black vote suppression https://cna.asia/3faK3lB pic.twitter.com/qVZXlGjazT,true
2516,Construction worker fined for breaching COVID-19 quarantine order to go to a bank https://cna.asia/3fbUXYf pic.twitter.com/eluMjUKyqI,true
2517,England forward Parris apologises to Aluko after 2017 Sampson celebration https://cna.asia/37iISO8 pic.twitter.com/ZXxpiR1I4t,true
2518,Twitter tests new feature prompting users to open articles before sharing https://cna.asia/37mx0us pic.twitter.com/UHrceSvXk1,true
2519,One of four Minneapolis police officers charged over Floyd's death posts bail https://cna.asia/2MKUlNd pic.twitter.com/YvTVWdfBmb,true
2520,Australia will not be 'intimidated' amid China economic threats: PM Scott Morrison https://cna.asia/2UuGoqH pic.twitter.com/y37t18buAe,true
2521,NZOC supports athletes' right to speak up amid racism protests https://cna.asia/3dSvx1r pic.twitter.com/kOcP8Vb6mh,true
2522,"Despite pandemic, new US solar capacity will grow 33per cent in 2020 https://cna.asia/37oda2i pic.twitter.com/cfXUe6GFxy",true
2523,Eligible employers to receive more than S$450 million in Wage Credit Scheme payouts by end-June https://cna.asia/2B2zKB9 pic.twitter.com/rPKCtXFNYI,true
2524,Hug me tender: Scientists unlock the secret to the perfect cuddle https://cna.asia/2UvOfVh pic.twitter.com/5M6QOIDVDH,true
2525,"Malaysia's April factory output plunges 32% on-year, worst on record https://cna.asia/2AUmRJE pic.twitter.com/UN36RRVLLR",true
2526,NZOC supports athletes' right to speak up amid racism protests https://cna.asia/2MNjzKP pic.twitter.com/Zw010deJvf,true
2527,LeBron James backs effort to prevent US black vote suppression https://cna.asia/3cOevAx pic.twitter.com/68ddKBf3i7,true
2528,Tailored Brands may seek Chapter 11 protection if COVID effect continues https://cna.asia/30uWhBr pic.twitter.com/TkbHaOmjhL,true
2529,"Washington, DC urges George Floyd protesters to get tested for COVID-19 https://cna.asia/2N0fWkZ pic.twitter.com/K3O4J52IAb",true
2530,New Zealand's A-League team to seek licence for women's side https://cna.asia/3fpc2hJ pic.twitter.com/lKazUtMFz6,true
2531,Amazon pauses police use of facial recognition tech for a year https://cna.asia/30u4buL pic.twitter.com/PT5215x4EQ,true
2532,Commentary: The systematic testing Singapore needs to ditch circuit breakers for good https://cna.asia/37iCw1k pic.twitter.com/QwDHAXDb9d,true
2533,Amazon pauses police use of its facial recognition tech for a year https://cna.asia/2MPN3Yl pic.twitter.com/EY9gn23NHI,true
2534,Japan eyes partial reopening to business trips this summer after COVID-19: Reports https://cna.asia/3hgiAkj pic.twitter.com/4Y8qoFH8bY,true
2535,Walmart to stop keeping 'multicutural' beauty products in locked display cases https://cna.asia/2BYSdzn pic.twitter.com/Nv5FHvgBCI,true
2536,Villegas playing with heavy heart after daughter diagnosed with tumours https://cna.asia/2ArfkSt pic.twitter.com/rzD8Y0zofw,true
2537,Dozens killed as south China hit by floods and rainstorms https://cna.asia/37jywh7 pic.twitter.com/RkYlMt75XZ,true
2538,Streaming service HBO Max pulls Gone With The Wind over racist portrayals https://cna.asia/2Uz8xNv pic.twitter.com/sXF26fM6BW,true
2539,"SIA, SilkAir passengers from some Australian, New Zealand cities allowed to transit through Changi Airport https://cna.asia/3cMkmWU pic.twitter.com/SKY7o6pyQO",true
2540,US retailers condemn racism but critics say racial profiling persists https://cna.asia/2YqELLR pic.twitter.com/rUYoJCV8Rw,true
2541,"Asia stock rush pauses, bonds rally on sober Fed https://cna.asia/2Us5Qxh pic.twitter.com/ZgUFU5zof1",true
2542,"Oil prices slide on concerns about patchy demand recovery, record US stocks https://cna.asia/2N07u5f pic.twitter.com/WoS3RdWt7f",true
2543,Corona strikes again as Porto move top of Primeira Liga https://cna.asia/2YnBBbV pic.twitter.com/fJp3tpsPIz,true
2544,Asia stocks set to fall on Fed's dour outlook https://cna.asia/2UwXqER pic.twitter.com/uOeKqe1PHr,true
2545,http://JD.com  raises US$3.87 billion in Hong Kong secondary listing: sources https://cna.asia/30zkd6H pic.twitter.com/uUv99z09Vy,true
