,text,target
523,"Malaysia also reported one more death linked to COVID-19.
CHANNELNEWSASIA.COM
Malaysia reports 2 new coronavirus cases, lowest since MCO implemented in mid-March",true
524,"Thousands of troops from the 2 countries have been involved in the latest conflict since May this year.
CHANNELNEWSASIA.COM
China sees 'consensus' with India over border tensions",true
525,"A video circulating online showed a man and his mother repeatedly using a racial slur.
CHANNELNEWSASIA.COM
Mother and son under investigation for using racial slurs, vulgarities in Instagram video",true
526,"Symptoms in some children with COVID-19 have included complications similar to Kawasaki disease.
CHANNELNEWSASIA.COM
Japanese doctor who discovered Kawasaki disease dies at 95",true
527,"Gas has been spewing ""uncontrollably"" from an oil field in India for 2 weeks.
CHANNELNEWSASIA.COM
2 dead as fire rages after India gas well blowout",true
528,"The RespiSave ventilator will allow doctors to monitor and adjust the device for COVID-19 patients via an app, reducing the risk of transmission.
CHANNELNEWSASIA.COM
Polish scientists design remote-controlled ventilator to fight COVID-19",true
529,"A human trial is now under way for the vaccine candidate, BBIBP-CorV.
CHANNELNEWSASIA.COM
Potential COVID-19 vaccine from China shows promise in animal tests",true
530,"More than 10,000 have been questioned over Olof Palme's murder, and 134 people have confessed to the crime.
CHANNELNEWSASIA.COM
Prosecutors close probe into Swedish PM murder, suspect dead",true
531,"Media watchdogs say the libel case against Philippine journalist Maria Ressa is in retaliation for Rappler's reporting, but authorities say they are enforcing the law.
CHANNELNEWSASIA.COM
Philippine journalist Ressa scared but strong ahead of verdict",true
532,"🎧 Plans are in place to make a COVID-19 election safer. But could it also now be more efficient?
CHANNELNEWSASIA.COM
Can Singapore pull off a safe and orderly election during COVID-19?",true
533,"Plan on going for a holiday when travel restrictions are eased? Here's what you may be in for:
CHANNELNEWSASIA.COM
Face masks, health checks and long check-ins: The future of flying",true
534,"Is this the next Lee Chong Wei? Here’s what Lee Zii Jia has to say about the comparison and his expectations for the Olympics.
CHANNELNEWSASIA.COM
New Lee, new star? Malaysia badminton ace eyes golden future",true
535,"""I’ve been waiting for two months and I feel much lighter now,"" says a Malaysian university student who finally got a hair cut on Wednesday.
CHANNELNEWSASIA.COM
Interstate travel resumes, more services reopen as Malaysia steps into a new normal",true
536,"Remdesivir, which was first created to treat Ebola, can now be administered to COVID-19 patients in Singapore who are severely ill.
CHANNELNEWSASIA.COM
Ebola drug remdesivir conditionally approved for COVID-19 treatment in Singapore",true
537,"Kim Yo Jong has garnered international attention with her appearances in diplomatic functions in 2018 and 2019.
CHANNELNEWSASIA.COM
North Korean leader's sister emerges as policymaker in spat with South Korea",true
538,"From requiring passengers to produce COVID-19 test results to stopping in-flight magazines, Indonesian airlines are imposing stricter protocols as the aviation industry enters a new normal.
CHANNELNEWSASIA.COM
Indonesian carriers pledge to observe health protocols as domestic travel opens up",true
539,"JUST IN: Singapore reports 451 new COVID-19 cases, including 7 cases in the community.
CHANNELNEWSASIA.COM
Singapore reports 451 new COVID-19 infections, 7 cases in the community",true
540,"Schools, concerts, amusement parks and outdoor sports facilities could reopen in Thailand as early as next week.
CHANNELNEWSASIA.COM
Thailand to consider reopening more businesses as COVID-19 appears contained",true
541,"The US$297 billion budget will provide subsidies for smaller businesses and cash handouts for medical workers.
CHANNELNEWSASIA.COM
Japan MPs pass record COVID-19 budget",true
542,"Ong King Hwa was offered out-of-court fines but did not pay them and was charged after his third offence.
CHANNELNEWSASIA.COM
Elderly man fined for repeatedly leaving house during circuit breaker to drink and socialise",true
543,"Depending on the results of the trial, the treatment could be used to slow the progression of COVID-19, accelerate recovery and provide temporary protection against the coronavirus.
CHANNELNEWSASIA.COM
Singapore company to start clinical safety trials in humans for potential COVID-19 treatment",true
544,"One of the neighbours was cut on her arm by a glass shard.
CHANNELNEWSASIA.COM
Jail for man who smashed neighbours' windows after thinking they smoked during circuit breaker period",true
545,"CrossFit founder Greg Glassman was criticised for a tweet where he equated the death of George Floyd to the COVID-19 pandemic.
CHANNELNEWSASIA.COM
CrossFit founder steps down as CEO after criticism over Floyd tweet",true
546,"In sentencing, the judge said a strong signal was needed to deter those who negate the collective efforts of the law-abiding majority during the circuit breaker.
CHANNELNEWSASIA.COM
Woman fined for letting customer into her salon for massage and masturbation during COVID-19 circuit breaker",true
547,"CNA Lifestyle: Hey 孫燕姿 Sun Yanzi fans, nostalgia’s calling and it sounds good.
CNALIFESTYLE.CHANNELNEWSASIA.COM
Stefanie Sun holds surprise concert online to celebrate 20th anniversary",true
548,"Tables at the Koufu food court in Thomson Plaza will soon be outfitted with acrylic shields.
CHANNELNEWSASIA.COM
COVID-19: Koufu to test 'table shields' for safe dining at Thomson Plaza food court",true
549,"The prosecution ""owes a duty to the court and the public to ensure that only the guilty are convicted"", the judges said.
CHANNELNEWSASIA.COM
Doctor originally accused of rape is acquitted of all charges after Court of Appeal overturns convictions",true
550,"Russian officials have pointed to the country’s low mortality rate as evidence that it is safe to ease lockdowns.
CHANNELNEWSASIA.COM
Moscow emerges from COVID-19 lockdown as WHO warns of 'worsening' global crisis",true
551,"Hundreds of Hong Kong protesters took to the streets last night, with police firing tear gas to disperse crowds.
CHANNELNEWSASIA.COM
Hong Kong police arrest 53 during fresh protests",true
552,"The hackers gained access to personal information such as birth dates and email addresses, Nintendo says.
CHANNELNEWSASIA.COM
Nintendo says 300,000 accounts breached after hack",true
553,"A new TraceTogether token will be issued soon, but using it hasn't been made mandatory yet. Will you carry it around? Tell us why or why not for this week's Heart of the Matter podcast.
CHANNELNEWSASIA.COM
COVID-19 contact tracing ‘absolutely essential’; wearable TraceTogether tokens to be rolled out in June",true
554,"Rameswari Devi Jairaj Singh is accused of leaving the Ibis Singapore Novena hotel for more than a week while she was meant to be serving her stay-home notice.
CHANNELNEWSASIA.COM
Woman charged for leaving hotel while on stay-home notice, visiting Toa Payoh, Tiong Bahru, Redhill",true
555,"""Free nations deal in true friendship and desire mutual prosperity, not political and corporate kowtows,"" says US Secretary of State Mike Pompeo.
CHANNELNEWSASIA.COM
Pompeo criticises HSBC for 'corporate kowtow' to Beijing",true
556,"Lin Si Ting allegedly said to a KFC employee: ""Wait for you to die, wait for your whole family to die"", before spitting at her.
CHANNELNEWSASIA.COM
Woman charged over KFC spitting incident, intends to claim trial",true
557,"#CNAluxury: People in Tokyo are not letting COVID-19 change their style.
CNALUXURY.CHANNELNEWSASIA.COM
Masks and monochrome: What the Japanese are wearing on Tokyo's streets",true
558,"""Rest in power"": George Floyd has been laid to rest in his hometown of Houston.
CHANNELNEWSASIA.COM
Demands for justice at funeral of George Floyd",true
559,"""Here's an idea that caters for both those who miss the Colston statue and those who don't,"" wrote the secretive street artist on Instagram.
(via CNA Lifestyle)
CNALIFESTYLE.CHANNELNEWSASIA.COM
Street artist Banksy has new take on toppled statue of English slave trader",true
560,"""We need to do more to support transgender and non-binary people, not invalidate their identities,"" said the Harry Potter actor in response to J.K. Rowling's tweets.
(via CNA Lifestyle)
CNALIFESTYLE.CHANNELNEWSASIA.COM
Daniel Radcliffe says 'transgender women are women' after JK Rowling tweets spark row",true
561,"Australia's success in tackling COVID-19 makes it ""one of the safest countries in the world"" for international students, says its education minister.
CHANNELNEWSASIA.COM
Australia rejects China's racism warning to students",true
562,"The Hong Kong government bought US$2.5 billion worth of preference shares as part of an overall US$5 billion bailout for Cathay Pacific.
CHANNELNEWSASIA.COM
Cathay Pacific plans to repay Hong Kong government over three to five years",true
563,"CNA Lifestyle: For when it's time to step out into the world once more. 👠
CNALIFESTYLE.CHANNELNEWSASIA.COM
Shopping for shoes? Style cues from Zoe Tay, Rebecca Lim, Jeanette Aw and more",true
564,"More space is important, but there are other ways of improving living standards, say observers.
CHANNELNEWSASIA.COM
COVID-19: New migrant worker dorms step in the right direction, say support groups - but could more be done?",true
565,"Vietnam has serious climate change challenges. Building massive wind energy infrastructure off its long coastline could be part of the solution.
CHANNELNEWSASIA.COM
Giant offshore wind turbines could help Vietnam tackle immense climate change challenges",true
566,"Chinese laws adopted in recent years have undergone at least one comment-seeking exercise. The national security law should be little different, says an observer.
CHANNELNEWSASIA.COM
Commentary: Chinese legislation actually often involves public consultation",true
567,"As Malaysia gears up for economic recovery, a potential spike in COVID-19 cases and the unresolved political tussle are key risks, say analysts.
CHANNELNEWSASIA.COM
Despite tight financial position, Malaysia’s economy is expected to recover gradually this year: Analysts",true
568,"The number of positive COVID-19 tests among the Washington troops cannot be revealed due to ""operational security"", says a spokesperson.
CHANNELNEWSASIA.COM
Washington troops hit with COVID-19 after George FLoyd protests",true
569,"Britain has the second-highest COVID-19 death toll in the world.
CHANNELNEWSASIA.COM
Britain passes 50,000 coronavirus-related deaths",true
570,"From underground trains to building safety, we take our cities for granted - but COVID-19 will change that permanently, says an observer.
CHANNELNEWSASIA.COM
Commentary: Everything a post-lockdown new normal needs we haven't thought about enough",true
571,"Even though US-China relations have worsened, the US trade deficit with China has improved and that could help cool things down, says an observer.
CHANNELNEWSASIA.COM
Commentary: US-China trade, once the thorn in bilateral ties, could now be the solution",true
572,"Pangolin parts, which fetch a high price on the black market, will no longer be on China's official list of traditional medicines.
CHANNELNEWSASIA.COM
China removes pangolin from traditional medicine list",true
573,"Mark Zuckerberg’s move to review Facebook policy after backlash on Trump's posts is a calculated move, says an observer.
CHANNELNEWSASIA.COM
Commentary: Is Facebook cosying up to US President Donald Trump?",true
574,"Monday saw a single-day record of 105 deaths in Pakistan.
CHANNELNEWSASIA.COM
WHO recommends Pakistan reimpose intermittent lockdowns as COVID-19 cases rise sharply",true
575,"""I watched, he fell harder than was pushed ... Could be a set up?"" wrote US President Donald J. Trump on Twitter.
CHANNELNEWSASIA.COM
Trump calls police injury to elderly protester a 'set up'",true
576,"More than 50 individuals were fined S$300 each for reasons such as not wearing a mask and leaving their home for non-essential purposes.
CHANNELNEWSASIA.COM
5 businesses, 53 people fined for COVID-19 breaches in first week of Phase 1 reopening",true
577,"A fine of up to 100 euros will be imposed on those who do not comply with the new regulation.
CHANNELNEWSASIA.COM
Masks to be compulsory in Spain until COVID-19 'permanently' defeated",true
578,"Police urge the public to be ""considerate to others, especially to service staff who continue to serve the public to the best of their efforts during this difficult period"".
CHANNELNEWSASIA.COM
42-year-old woman to be charged for verbally abusing, spitting at KFC staff member",true
579,"509 COVID-19 patients were discharged today, the highest number in a week. https://cna.asia/2AP1ZDq",true
580,"JUST IN: 3 of the new COVID-19 cases in the community were detected during screening of workers in essential services.
CHANNELNEWSASIA.COM
Singapore reports 218 new COVID-19 cases, 6 cases in the community",true
581,"This will go down as the worst year in the history of aviation, says the International Air Transport Association (IATA), while predicting further losses next year.
CHANNELNEWSASIA.COM
Airline industry headed for US$84 billion net loss in 2020: IATA",true
582,"""An increasing number of families eat only twice a day, or eat only corn, and some are starving,"" says a United Nations spokesperson urging for sanctions on North Korea to be reconsidered.
CHANNELNEWSASIA.COM
Some 'starving' in North Korea as virus measures deepen food crisis: UN expert",true
583,"WATCH: Fancy a Zoom date with a big, friendly, furry creature? CNA Lifestyle got some face time with this capybara at Wildlife Reserves Singapore's River Safari.",true
584,"The government ""simply can't ignore"" anger about racial discrimination, but PM Boris Johnson warned protesters against violence.
CHANNELNEWSASIA.COM
PM Boris Johnson says UK will not ignore anger over racial injustice",true
585,"Singapore has welcomed Malaysia’s proposal for cross-border travel but says details still have to be ironed out.
CHANNELNEWSASIA.COM
Allowing Malaysians to commute to Singapore will boost both countries’ economies: Johor chief minister",true
586,"Singapore has welcomed Malaysia’s proposal for cross-border travel but says details still have to be ironed out.
CHANNELNEWSASIA.COM
Allowing Malaysians to commute to Singapore will boost both countries’ economies: Johor chief minister",true
587,"Malaysia also reported its highest number of COVID-19 recoveries in a single day.
CHANNELNEWSASIA.COM
Malaysia reports 7 new COVID-19 cases, no local transmissions involving Malaysians",true
588,"""It's important to continue to fight for freedom,"" says one of hundreds of people gathered in central Hong Kong to mark a year of protests.
CHANNELNEWSASIA.COM
Hong Kong protesters gather to mark 'million-people' march anniversary",true
589,"Office and building designs will also have to change to minimise the risk of transmission in enclosed spaces, says Lawrence Wong.
CHANNELNEWSASIA.COM
COVID-19: Government will work closely with construction industry to get through ‘difficult patch’",true
590,"“We have to be realistic and gird ourselves for more challenging times. It is not likely that the virus will go away”: Lawrence Wong.
CHANNELNEWSASIA.COM
Singaporeans must stay ‘disciplined and vigilant’, prepare for more challenging times amid COVID-19: Lawrence Wong",true
591,"""It goes against my impressions from the science so far ... ,"" says one professor after the World Health Organization (WHO) said transmission of COVID-19 by people with no symptoms is ""very rare"".
CHANNELNEWSASIA.COM
Experts question WHO comment on 'rare' asymptomatic COVID-19 spread",true
592,"Indonesia relaxed more COVID-19 restrictions for Jakarta yesterday, allowing offices as well as restaurants and shops outside of shopping malls to reopen.
CHANNELNEWSASIA.COM
Indonesia reports 1,043 new COVID-19 cases, biggest daily rise recorded",true
593,WATCH: What are the measures needed for people in Singapore to live amid the ongoing COVID-19 pandemic? Minister Lawrence Wong details these in the second of six national broadcasts on the country’s post-COVID-19 future.,true
594,"Liu Dufeng allegedly received two text messages from DBS Bank on separate days, saying someone had withdrawn S$1,000 and 900 ringgit (S$300) from his bank account.
TODAYONLINE.COM
Construction worker fined S$2,000 for breaching quarantine in attempt to resolve unauthorised bank withdrawals",true
595,"Australian Prime Minister Scott Morrison also dismissed Beijing's allegations of racist treatment against Chinese in Australia during the pandemic as ""rubbish"".
TODAYONLINE.COM
Australia won't be 'intimidated' amid China economic threats: Morrison",true
596,"""Trans people are who they say they are and deserve to live their lives without being constantly questioned or told they aren't who they say they are,"" wrote Emma Watson on Twitter.
(via 8 Days Singapore)
TODAYONLINE.COM
Emma Watson Condemns J.K. Rowling's Trans Comments: 'Transgender People Deserve Respect",true
597,"Kang Kai Xin has been struggling with post-traumatic stress disorder “as a consequence of the very unfortunate tragedy that happened”, her lawyer Diana Ngiam told the court.
TODAYONLINE.COM
Jail, driving ban for woman who caused motorcyclist’s death, severe brain injuries to pillion",true
598,"Only outbound transit flights from Australian cities Adelaide, Brisbane, Melbourne, Perth (via Scoot) and Sydney, and New Zealand cities Auckland and Christchurch are allowed.
TODAYONLINE.COM
SIA, SilkAir passengers from some Australian, New Zealand cities allowed to transit through Changi Airport",true
599,"Zara’s owner Inditex announced that it would be spending an extra 2.7 billion euros to upgrade technology and drive its online sales.
TODAYONLINE.COM
Zara owner to close up to 1,200 stores as company shifts to large stores, online sales",true
600,"A US-based activist group said it had brought participants from inside China for a Zoom meeting to mark the Tiananmen anniversary — and its paid account was shut down without explanation one week later.
TODAYONLINE.COM
Raising speech fears, Zoom briefly shuts account over Tiananmen",true
601,"It has to do with how certain people’s lungs develop early in their lives, according to a new study. As we grow, these airways develop in proportion to the size of the lungs, but in some people they go on to become smaller or larger than expected, a condition called dysanapsis.
P.S. Smoking remains an important risk factor.
TODAYONLINE.COM
New research shows why non-smokers get serious lung condition",true
602,"This should allow Johnson & Johnson take part in the US government's clinical trials programme, which aims to have an effective vaccine by the end of the year.
TODAYONLINE.COM
J&J moves up start of coronavirus vaccine human trials to July",true
603,"There are now 90 migrant worker dormitories which have been declared clear of the coronavirus.
TODAYONLINE.COM
30 more migrant worker dormitories cleared of Covid-19 infections",true
604,"""I'm asking you: is that what a black man is worth, US$20?"" said Mr Philonise Floyd, referring to his brother's alleged effort to use a counterfeit bill before his arrest.
""This is 2020. Enough is enough.""
TODAYONLINE.COM
George Floyd's brother implores US Congress to act on police reform",true
605,"Security researchers said they found fake contact tracing apps in several countries, including Singapore.
TODAYONLINE.COM
Bogus 'contact tracing' apps deployed to steal data, say researchers",true
606,"Dr Mahathir alleged in a Facebook post marking Perikatan Nasional’s 100 days in government that “if there was no such post, the post would be created” in exchange for political support.
TODAYONLINE.COM
Dr Mahathir accuses ‘Muhyiddin govt’ of creating posts in exchange for support",true
607,"Indonesia also posted a record number of 1,241 new coronavirus cases, sparking calls to slow down the easing of its lockdown measures.
TODAYONLINE.COM
Latin America passes 70,000 deaths as virus slashes global economy",true
608,"✉️ YOUR SAY: A TODAY reader suggests that both countries agree on a range of test kit brands permissible for use, among other things. Why?
TODAYONLINE.COM
Singapore-China ‘fast lane’ arrangements: What is the quality of Covid-19 tests used?",true
609,"✍️COMMENTARY: ""It can be useful for the follow-up of chronic patients whose diagnoses are known, but cannot replace the first physical consultation and examination,"" says this doctor.
TODAYONLINE.COM
In using telemedicine during this pandemic, let’s not forget its drawbacks",true
610,"The survey also found that 41 per cent of the respondents said that it would be “heartbreaking” if their children do not support the same team as them. Eight in 10 with children under the age of 18 also indicated that they would try to persuade their kids to support the same team.
https://www.todayonline.com/singapore/success-family-or-jersey-survey-finds-reasons-football-fans-support-their-teams
TODAYONLINE.COM
Success, family or jersey: Survey finds the reasons football fans support their teams",true
611,"He says he’s giving up on his initial goal of getting eight-pack abs because it’s too tiring.
(via 8 Days Singapore)
TODAYONLINE.COM
59-Year-Old Edmund Chen Shows Off His Super Fit Bod On Instagram",true
612,"The fake euro note was Chinese joss paper ""spirit money"" — used as symbolic burnt offerings at funerals to ensure the dead have a happy afterlife.
Newspapers in Switzerland suggested the shop and the police were overzealous in a case where the boy's name will be on police records until May 2032.
TODAYONLINE.COM
Swiss boy, 8, sparks police probe over toy banknote",true
613,"UPDATE: A nurse and two security guards working at foreign worker dormitories were among cases in the community found to have Covid-19.
TODAYONLINE.COM
National Heart Centre nurse among 451 new Covid-19 cases; three new clusters identified",true
614,"This year’s F&B vendors will hawk an array of Taiwanese faves, local dishes as well as on-trend fusion food, with some menu items exclusive to Digital Shilin.
(via 8 Days Singapore)
TODAYONLINE.COM
Shilin Market Is Back For 2 Weekends And It's Now Online. How Long Will Delivery For Food & Shopping Take?",true
615,"“They come in counting their coins, asking if they can use it to pay. They ask how many things they can buy with that amount of money. I see this every day and it really makes me sad,"" said the 23-year-old owner of the store, who realised her dream of owning her own shop after graduating from university.
TODAYONLINE.COM
Grocery shop in Malaysia hands out fresh unused goods to underprivileged in local community",true
616,"Dr Henry Surendra, a Jakarta-based epidemiologist, said that Indonesia had yet to meet WHO guidelines on prerequisites for easing measures, including getting infections under control.
""It's a bit premature to lift restrictions. Indonesia should wait a little longer,"" he said.
TODAYONLINE.COM
Indonesia posts record virus infections as restrictions eased",true
617,"""Although the data on its efficacy and safety is very limited at this point in time, HSA has expedited the review of remdesivir given the urgent public health need during the Covid-19 pandemic,"" HSA said in statement.
TODAYONLINE.COM
Singapore approves remdesivir drug for emergency Covid-19 treatment",true
618,"Mohammed Lutfi Hussin pleaded guilty to falsely certifying documents related to a private property purchase, with a client that he had never met in person.
TODAYONLINE.COM
Lawyer fined S$5,600 for being negligent, thus aiding a cashback scam on a S$2.3m housing loan",true
619,"""Firstly, we will look at the global (Covid-19) index. Secondly, maybe we could start discussing this with our neighbours like Singapore, Brunei and Thailand; these are the countries that we could actually look into the standard operating procedures (SOPs),"" said Malaysia's health director-general Dr Noor Hisham Abdullah.
TODAYONLINE.COM
Malaysia to study possibility of cross-border travel, says country's health director-general",true
620,"✉️ YOUR SAY: “No family should have the threat of fines weighing on their minds as they cope with the loss of their loved ones,” a TODAY reader says.
TODAYONLINE.COM
Rethink funeral attendance guidelines in Phase One of reopening",true
621,"The girl was awoken in the middle of the night by her stepfather pulling her pants and underwear down. He then rubbed himself against her.
TODAYONLINE.COM
Man who physically, sexually abused young stepdaughter gets jail, 3 strokes of the cane",true
622,"Ms Angela Kuek, the director of The Meyer Consulting Group, said graduates should prioritise securing employment experience over salaries as this would expand their opportunities in the long run.
“Graduates should remember that their career is a marathon and not a sprint.”
TODAYONLINE.COM
A low starting salary for first job won’t affect the rest of fresh grads’ career, experts say",true
623,"✍️COMMENTARY: ""Have you ever thought about what happens when you flush a toilet? Scientists who worry about disease transmission in hospitals have, and their findings are worth remembering when you’re in a public restroom,"" says the author.
TODAYONLINE.COM
Watch out for these Covid-19 risks in a public toilet",true
624,"In videos that have since circulated online, the mother and son had justified using the racial slur as a “figure of speech”.
TODAYONLINE.COM
Mother and son investigated by police for allegedly uttering racial slur and vulgarities on social media",true
625,"Malaysia on Wednesday (June 10) reported two new coronavirus cases, the lowest since curbs on movement were imposed in mid-March, raising the total number of infections to 8,338.
TODAYONLINE.COM
Malaysia reports two new Covid-19 cases, one new death",true
626,"“The expensive handbags are all destroyed because the police labelled them with a magic marker. They wrote on the handbags, these are expensive items, the police had no respect,” said lawyer Muhammad Shafee Abdullah.
TODAYONLINE.COM
Luxury handbags seized in May 2018 raid ruined by marker pen labels: Najib's lawyer",true
627,"Using social messaging applications such as Whatsapp, the bot reminds Covid-19 positive residents in the dorms to monitor their temperature and vital signs, using their native language.
It also sends NUHS clinicians an instant SMS alert whenever there are abnormal vital signs reported, allowing them to intervene quickly.
TODAYONLINE.COM
New chatbot helps doctors monitor health of migrant workers in dorms in real time, intervene when needed",true
628,"Stunning drone footage released by the Great Barrier Reef Foundation on Tuesday shows thousands of turtles swimming in the crystal blue ocean.
The researchers had previously counted turtles as they landed on the beach to lay eggs — with about 23,000 counted in a single night — and by marking the creatures with non-toxic soluble paint to more easily track them in the ocean.
TODAYONLINE.COM
Aussie scientists turn to drones to protect sea turtles",true
629,"Jin Yin was told that her salon could not operate as it was not an essential service but she still told a 67-year-old customer that it was open. He paid her S$150 for a massage and masturbation services.
TODAYONLINE.COM
Beauty salon owner who provided sexual services among 3 S’poreans sentenced for circuit breaker offences",true
630,"Plastic shields could provide an additional safeguard for diners dining in during phase two as Koufu tests 50 plastic shields at its Thomson Plaza foodcourt. The shields were installed in 400 ComfortDelGro taxis in May.
TODAYONLINE.COM
Covid-19: Koufu trials plastic table shields to protect diners at foodcourts",true
631,"The multiple Oscar-winning US Civil War epic released in 1939 remains the highest-grossing movie of all time adjusted for inflation, but its depiction of contented slaves and heroic slaveholders has garnered criticism.
TODAYONLINE.COM
'Gone with the Wind' removed from HBO Max after racism protests",true
632,"Unhappy about an earlier incident involving the same safe distancing ambassador, 66-year-old Lee Ah Loo threw his NRIC onto a table and challenged the ambassador to provide his particulars. Lee also insulted the man’s mother in Hokkien.
TODAYONLINE.COM
Two men fined S$3,000 each for verbally abusing public servants during circuit breaker",true
633,"The American reference dictionary Merriam-Webster will change its definition of the word racism at the suggestion of a young black woman, who wanted it to better reflect the oppression of people of colour.
TODAYONLINE.COM
US dictionary Merriam-Webster to change its definition of racism",true
634,"There are seven community cases, based on the ministry's investigations so far. Three of them are Singaporeans or permanent residents, while four are work pass holders.
TODAYONLINE.COM
451 new Covid-19 cases in Singapore, including 7 community cases",true
635,"The guard were mobilized by the mayor and then the federal government on June 1 to help keep order after protests turned into rioting and looting.
US authorities said they could not reveal the number of positive tests due to ""operational security.""
TODAYONLINE.COM
Washington troops hit with coronavirus after protests",true
636,"""Our success at flattening the curve means we are one of the safest countries in the world for international students to be based in right now,"" said Australian Education Minister Dan Tehan.
TODAYONLINE.COM
Australia rejects China's racism warning to students",true
637,"The show’s 33rd season was expected to premiere on June 15.
(via The New York Times)
TODAYONLINE.COM
Cops, a long-running reality show that glorified police, is cancelled",true
638,"23 healthy volunteers will participate in the trial.
The drug – now known as TY027 – could perhaps be used to protect frontline healthcare workers against any potential exposure of the novel coronavirus, or travelers when they head to countries with high community transmission of Covid-19, said infectious diseases expert Ooi Eng Eong, who co-founded the biotech company behind the treatment.
TODAYONLINE.COM
Singapore to begin first human trial for potential Covid-19 treatment",true
639,"""The legislation that will be passed over the coming days will help stop bad actors and send a clear message that brutality, racism, and unjustified killings will not be tolerated,"" New York Senate majority leader Andrea Stewart-Cousins said in a statement.
TODAYONLINE.COM
New York legislature votes to scrap police discipline secrecy law",true
640,"When Mr Rohan Suri and schoolmate Claire Scoggins developed a prototype called kTrace in 2014, they appealed to medical aid organisations and the US government to bring it to the frontlines.
But the app languished until Mr Suri, now a 21-year-old junior at Stanford University, got an email on Jan 24 from Mr Jason Bay, a Stanford alum and senior director at Singapore's Government Technology Agency (GovTech).
TODAYONLINE.COM
A US student's high school project inspired Singapore's contact tracing technology",true
641,"Wee Teong Boo, 69, was accused of raping and molesting his patient in 2015. Among other things, his wife testified during his High Court trial that he could not have raped his patient as his penis was “soft like a noodle” even when stimulated.
TODAYONLINE.COM
Court of Appeal acquits doctor of sexually assaulting and molesting patient in clinic",true
642,"The protests, called to mark a year of sometimes violent pro-democracy rallies in the former British colony, also came amid heightened tensions due to a proposed national security bill backed by the central government in Beijing.
TODAYONLINE.COM
Hong Kong police arrest 53 during fresh pro-democracy protests",true
643,"The pangolin, the world's most heavily trafficked mammal, is thought by some scientists to be the possible host of the novel coronavirus that emerged at a market in China's Wuhan city last year.
TODAYONLINE.COM
China removes pangolin from traditional medicine list",true
644,"Google will provide available information regarding whether public transport schedules are limited; masks must be worn, or crowds are expected.
The transit alerts are rolling out in Argentina, Australia, Belgium, Brazil, Britain, Colombia, France, India, Mexico, Netherlands, Spain, Thailand, and the US where information from local transit agencies is available.
TODAYONLINE.COM
Google Maps to display virus-related transit alerts",true
645,"""That means you could be in the restaurant feeling perfectly well and start to get a fever, you are feeling ok, you didn't think to stay home, but that's the moment at which your viral load could be actually quite high,"" said one WHO expert.
TODAYONLINE.COM
Coronavirus patients most infectious when they first feel unwell: WHO",true
646,"Lin Si Ting, 42, allegedly told the employee in April: “Wait for you to die, wait for your whole family to die.”
TODAYONLINE.COM
Woman in viral video charged with spitting at, threatening KFC employee",true
647,"After passing through immigration on April 30, she was taken to a hotel in Novena to serve her 14-day stay-home notice.
However, she left the hotel on May 4 and returned only on May 12.
TODAYONLINE.COM
Returning Singaporean on stay-home notice charged with leaving facility for 9 days",true
648,"In all scenarios the study looked at, routine facemask use by 50 per cent or more of the population reduced Covid-19 spread to a reproduction rate of less than 1.0, flattening future disease waves and allowing for less stringent lockdowns.
TODAYONLINE.COM
Widespread mask-wearing could prevent Covid-19 second waves: Study",true
649,"""I watched, he fell harder than was pushed. Was aiming scanner. Could be a set up?"" Mr Trump asked on his massively followed Twitter account.
TODAYONLINE.COM
Trump calls police injury to elderly protester 'set up'",true
650,"Floyd's dying words have become a rallying cry for tens of thousands of protesters around the globe who have since taken to the streets, undaunted by the coronavirus pandemic, demanding justice for Floyd and an end to mistreatment of minorities by US law enforcement.
""I can breathe. And as long as I'm breathing, justice will be served,"" Floyd's niece Brooklyn Williams declared in a eulogy that drew applause from mourners inside the Fountain of Praise Church in Houston. ""This is not just a murder but a hate crime.""
TODAYONLINE.COM
George Floyd hailed as 'cornerstone of a movement' at funeral, family calls for justice",true
651,"She will be charged on Wednesday for intentional harassment, the use of criminal force and the breach of Covid-19 safe distancing measures, said the police in a news release.
TODAYONLINE.COM
42-year-old woman to be charged for verbally abusing, spitting at KFC staff member",true
652,"✍️COMMENTARY: The author's parents were at the front lines of Singapore's fight against Sars in 2003. Here, he shares what his father told him recently about those days; his current experience working in an MOH policy team amid Covid-19, as well as his thoughts on how a humanitarian spirit can be a guiding ethos in public policy, among others.
TODAYONLINE.COM
Tackling the Covid-19 crisis — reflections of an MOH policy analyst and community volunteer",true
653,"✉️ YOUR SAY: “The humane position to take on foreign workers is not to limit their numbers, but to allow them the opportunity to find work as they so choose,” says a TODAY reader. Your thoughts?
TODAYONLINE.COM
Want to treat migrant workers more humanely? Support open immigration",true
654,"A report by online jobs portal JobStreet.com said that industries such as healthcare are actively hiring and are looking for people to be nurses, customer service officers or clerical support personnel.
TODAYONLINE.COM
33,000 job vacancies available across 10 industries actively hiring during Covid-19 pandemic: Report",true
655,"The outlet was initially slated to open in the first quarter of 2020, though Covid-19 scuppered its plans.
(via 8 Days Singapore)
TODAYONLINE.COM
Breadtalk's upcoming store in Orchard will boast brand new concept & 'retail experience'",true
